Datum,Gemeentenaam,Provincienaam,Aantal,Provincie_aantal,Aantal_yes,Provincie_aantal_yes,Datum_yes2,Aantal_y,Provincie_aantal_yes2,Aantal_yes3,Provincie_aantal_yes3,outbreak_days,high_temp_degree,low_temp_degree,hist_Gemiddeld_degree_low,hist_Gemiddeld_degree_high,Gemeenten2016_Bevolking,Gemeenten2016_Beweegrichtlijnen,Gemeenten2016_Eenzaam,Gemeenten2016_Ernstig_zeerernstigeenzaam,Gemeenten2016_Ernstigehinderspoorwegen,Gemeenten2016_Ernstigehindervliegtuigen,Gemeenten2016_Ernstigehinderwegenless_than_50km_u,Gemeenten2016_Ernstigehinderwegenmore_than_50km_u,Gemeenten2016_Gehoorbeperking,Gemeenten2016_Gezichtsbeperking,Gemeenten2016_Goed_zeergoedervarengezondheid,Gemeenten2016_Hoogrisicoopangstofdepressie,Gemeenten2016_Langdurigeziekteofaandoening,Gemeenten2016_Mantelzorger,Gemeenten2016_Mantelzorgontvangenafg12mnd_65above,Gemeenten2016_Matig_hoogrisicoopangstofdepressie,Gemeenten2016_Matig_veelregieovereigenleven,Gemeenten2016_Minstenseenbeperking,Gemeenten2016_Mobiliteitsbeperking,Gemeenten2016_Obesitas,Gemeenten2016_Overgewicht,Gemeenten2016_Roker,Gemeenten2016_Sporter,Gemeenten2016_Voldoetaanalcoholrichtlijn,Gemeenten2016_Vrijwilligerswerk,record_count,doc_record_count
2020-04-18,hendrik-ido-ambacht,zuid-holland,23,109279,23.0,109279.0,2020-04-16 00:00:00,22.0,109279.0,22.0,109279.0,51,14,6,4,12,29408,44,39,8,1,1,7,4,4,4,80,5,31,15,13,39,91,12,8,14,52,19,47,47,32,79,76
2020-04-18,stede broec,noord-holland,43,83056,43.0,83056.0,2020-04-16 00:00:00,42.0,83056.0,41.0,83056.0,51,15,6,5,12,21493,55,41,8,1,1,6,4,4,5,77,5,34,14,12,36,91,13,8,13,50,19,51,33,30,48,69
2020-04-18,hillegom,zuid-holland,27,109279,24.0,109279.0,2020-04-16 00:00:00,23.0,109279.0,21.0,109279.0,51,15,7,6,11,21089,53,41,10,1,6,7,4,5,5,78,6,35,14,14,48,90,15,9,13,50,19,55,37,28,68,72
2020-04-18,katwijk,zuid-holland,113,109279,107.0,109279.0,2020-04-16 00:00:00,100.0,109279.0,95.0,109279.0,51,14,6,4,12,64239,54,41,9,0,5,4,2,5,5,79,6,34,15,14,51,89,16,9,15,54,19,47,41,30,159,171
2020-04-18,krimpen aan den ijssel,zuid-holland,50,109279,46.0,109279.0,2020-04-16 00:00:00,43.0,109279.0,41.0,109279.0,51,14,6,4,12,29054,45,42,9,0,0,3,1,5,5,76,6,36,16,13,43,89,15,10,15,54,18,46,47,27,53,60
2020-04-18,leiden,zuid-holland,107,109279,104.0,109279.0,2020-04-16 00:00:00,101.0,109279.0,97.0,109279.0,51,14,6,4,12,122561,60,46,13,1,4,7,2,5,6,77,9,35,12,15,56,89,15,9,12,42,23,54,38,26,436,1227
2020-04-18,leiderdorp,zuid-holland,23,109279,21.0,109279.0,2020-04-16 00:00:00,21.0,109279.0,20.0,109279.0,51,14,6,4,12,26968,54,43,10,1,5,10,4,5,6,77,7,37,15,13,47,90,16,10,13,51,18,54,41,29,93,231
2020-04-18,lisse,zuid-holland,19,109279,18.0,109279.0,2020-04-16 00:00:00,18.0,109279.0,15.0,109279.0,51,15,7,6,11,22606,51,39,9,2,11,4,2,5,5,79,5,35,15,12,47,91,16,9,12,50,18,54,35,31,65,67
2020-04-18,maassluis,zuid-holland,40,109279,40.0,109279.0,2020-04-16 00:00:00,40.0,109279.0,37.0,109279.0,51,14,6,4,12,32292,46,45,10,1,1,5,4,5,6,73,8,38,13,13,44,89,16,11,17,54,23,46,46,29,77,96
2020-04-18,nieuwkoop,zuid-holland,41,109279,37.0,109279.0,2020-04-16 00:00:00,35.0,109279.0,35.0,109279.0,51,15,7,6,11,27433,49,38,7,0,19,7,3,5,5,80,5,33,16,13,45,89,15,9,13,51,17,52,36,37,107,88
2020-04-18,noordwijk,zuid-holland,33,109279,32.0,109279.0,2020-04-16 00:00:00,30.0,109279.0,28.0,109279.0,51,14,6,4,12,25760,54,41,10,1,7,4,2,6,6,79,6,35,15,14,48,89,17,10,13,50,19,54,34,27,110,167
2020-04-18,oegstgeest,zuid-holland,32,109279,29.0,109279.0,2020-04-16 00:00:00,27.0,109279.0,27.0,109279.0,51,14,6,4,12,23209,59,41,9,1,19,7,6,4,5,80,5,34,15,14,48,90,14,9,10,44,16,59,35,32,80,129
2020-04-18,oudewater,utrecht,43,43217,43.0,43217.0,2020-04-16 00:00:00,43.0,43217.0,43.0,43217.0,51,15,7,6,11,10049,52,39,7,0,1,3,3,4,4,80,4,30,15,18,39,91,12,9,13,50,17,50,38,40,27,50
2020-04-18,papendrecht,zuid-holland,41,109279,40.0,109279.0,2020-04-16 00:00:00,40.0,109279.0,40.0,109279.0,51,14,6,4,12,32248,44,43,9,1,1,5,4,4,5,77,5,33,15,13,41,90,14,10,16,53,20,44,47,30,70,76
2020-04-18,ridderkerk,zuid-holland,85,109279,82.0,109279.0,2020-04-16 00:00:00,78.0,109279.0,72.0,109279.0,51,14,6,4,12,45097,40,44,10,0,1,5,4,5,6,74,6,36,15,14,43,88,16,11,16,55,20,43,52,27,216,150
2020-04-18,rotterdam,zuid-holland,1502,109279,1420.0,109279.0,2020-04-16 00:00:00,1374.0,109279.0,1323.0,109279.0,51,14,6,4,12,629606,47,52,15,1,2,7,4,6,10,68,11,37,10,16,51,85,21,15,17,51,27,44,51,21,1983,3759
2020-04-18,rijswijk,zuid-holland,73,109279,68.0,109279.0,2020-04-16 00:00:00,62.0,109279.0,59.0,109279.0,51,14,6,4,12,49328,48,49,12,1,1,4,3,5,7,71,9,39,13,14,47,88,18,13,15,50,22,46,47,21,200,285
2020-04-18,schiedam,zuid-holland,122,109279,115.0,109279.0,2020-04-16 00:00:00,103.0,109279.0,93.0,109279.0,51,14,6,4,12,77108,47,51,13,1,9,8,3,5,9,69,10,38,12,15,50,86,19,14,18,55,26,42,50,22,231,426
2020-04-18,sliedrecht,zuid-holland,34,109279,34.0,109279.0,2020-04-16 00:00:00,35.0,109279.0,33.0,109279.0,51,15,6,5,14,24968,43,41,10,2,1,7,4,5,5,75,6,32,15,17,43,88,16,11,16,53,21,40,52,34,76,83
2020-04-18,albrandswaard,zuid-holland,66,109279,64.0,109279.0,2020-04-16 00:00:00,62.0,109279.0,59.0,109279.0,51,14,6,4,12,24985,46,40,8,0,1,3,2,4,5,78,5,33,14,12,41,90,13,8,15,54,19,49,44,28,65,77
2020-04-18,westvoorne,zuid-holland,22,109279,22.0,109279.0,2020-04-16 00:00:00,22.0,109279.0,21.0,109279.0,51,14,6,4,12,14197,51,39,8,1,1,3,3,4,5,77,4,35,14,13,39,91,13,9,14,53,18,48,40,31,47,45
2020-04-18,vlaardingen,zuid-holland,158,109279,152.0,109279.0,2020-04-16 00:00:00,140.0,109279.0,136.0,109279.0,51,14,6,4,12,71808,46,48,12,1,6,4,2,5,8,70,9,39,13,15,48,87,19,13,17,54,24,44,48,23,188,170
2020-04-18,voorschoten,zuid-holland,28,109279,28.0,109279.0,2020-04-16 00:00:00,27.0,109279.0,25.0,109279.0,51,14,6,4,12,25211,55,41,9,1,2,3,3,4,5,78,6,36,15,12,48,89,14,9,13,47,17,54,40,30,90,151
2020-04-18,waddinxveen,zuid-holland,39,109279,38.0,109279.0,2020-04-16 00:00:00,36.0,109279.0,33.0,109279.0,51,14,6,4,12,26072,50,41,9,3,3,4,4,6,5,77,6,36,15,14,47,88,16,10,14,51,19,48,47,32,79,86
2020-04-18,wassenaar,zuid-holland,37,109279,35.0,109279.0,2020-04-16 00:00:00,33.0,109279.0,32.0,109279.0,51,14,6,4,12,25885,55,43,9,1,3,5,2,4,6,77,6,36,15,13,41,90,15,10,12,47,16,54,37,29,90,93
2020-04-18,woerden,utrecht,117,43217,116.0,43217.0,2020-04-16 00:00:00,107.0,43217.0,106.0,43217.0,51,15,7,6,11,51161,54,40,8,1,4,5,3,4,5,78,5,32,15,17,41,92,13,9,13,48,18,53,41,37,179,315
2020-04-18,zoetermeer,zuid-holland,127,109279,121.0,109279.0,2020-04-16 00:00:00,119.0,109279.0,110.0,109279.0,51,14,6,4,12,124107,50,46,12,1,2,3,2,4,6,74,8,37,13,13,46,89,15,10,16,52,22,50,46,24,386,572
2020-04-18,zoeterwoude,zuid-holland,7,109279,7.0,109279.0,2020-04-16 00:00:00,7.0,109279.0,7.0,109279.0,51,14,6,4,12,8119,58,38,8,0,3,4,3,5,5,79,5,34,16,13,46,89,14,9,14,50,17,54,35,37,33,28
2020-04-18,zwijndrecht,zuid-holland,86,109279,85.0,109279.0,2020-04-16 00:00:00,74.0,109279.0,69.0,109279.0,51,14,6,4,12,44454,42,45,11,4,1,7,3,5,6,73,7,35,14,16,43,88,17,12,17,55,22,42,49,29,128,141
2020-04-18,borsele,zeeland,20,9071,20.0,9071.0,2020-04-16 00:00:00,19.0,9071.0,19.0,9071.0,51,11,8,7,12,22612,50,43,10,0,1,4,2,5,5,75,5,32,19,16,42,90,15,10,13,49,19,43,45,38,56,40
2020-04-18,goes,zeeland,64,9071,63.0,9071.0,2020-04-16 00:00:00,60.0,9071.0,60.0,9071.0,51,11,8,7,12,37207,52,46,11,1,1,6,3,6,7,71,6,35,18,18,45,88,18,12,13,50,20,44,47,34,209,410
2020-04-18,west maas en waal,gelderland,62,69886,61.0,69886.0,2020-04-16 00:00:00,61.0,69886.0,59.0,69886.0,51,17,6,5,14,18693,46,41,8,1,2,3,2,6,5,77,6,32,15,16,46,90,16,10,16,53,21,47,37,33,64,59
2020-04-18,hulst,zeeland,25,9071,25.0,9071.0,2020-04-16 00:00:00,25.0,9071.0,25.0,9071.0,51,14,6,5,14,27372,46,50,12,0,0,7,4,6,6,70,6,35,18,14,45,88,20,13,16,54,17,42,42,30,85,61
2020-04-18,kapelle,zeeland,15,9071,15.0,9071.0,2020-04-16 00:00:00,15.0,9071.0,15.0,9071.0,51,11,8,7,12,12639,52,43,9,0,0,4,2,5,6,77,5,31,18,16,41,90,16,10,12,50,16,47,46,37,34,37
2020-04-18,middelburg,zeeland,38,9071,37.0,9071.0,2020-04-16 00:00:00,35.0,9071.0,35.0,9071.0,51,11,8,7,12,47873,55,47,12,0,1,9,4,5,6,72,6,35,18,16,45,88,16,11,12,48,21,43,48,33,174,175
2020-04-18,reimerswaal,zeeland,23,9071,23.0,9071.0,2020-04-16 00:00:00,22.0,9071.0,22.0,9071.0,51,14,6,5,14,22265,48,44,10,2,1,3,2,5,6,76,6,31,17,17,44,89,17,10,13,51,19,41,51,34,41,42
2020-04-18,terneuzen,zeeland,89,9071,86.0,9071.0,2020-04-16 00:00:00,80.0,9071.0,80.0,9071.0,51,11,8,7,12,54657,46,52,13,1,1,9,4,6,7,68,7,36,17,15,46,88,20,14,17,54,19,41,44,32,178,250
2020-04-18,tholen,zeeland,118,9071,112.0,9071.0,2020-04-16 00:00:00,108.0,9071.0,107.0,9071.0,51,14,6,5,14,25421,45,45,10,0,0,3,2,5,6,75,6,32,17,16,45,89,17,10,16,56,20,41,47,34,68,48
2020-04-18,veere,zeeland,22,9071,22.0,9071.0,2020-04-16 00:00:00,20.0,9071.0,20.0,9071.0,51,11,8,7,12,21960,57,43,9,1,3,5,3,4,5,76,4,32,19,14,41,90,14,9,11,46,15,46,47,39,62,54
2020-04-18,vlissingen,zeeland,45,9071,45.0,9071.0,2020-04-16 00:00:00,45.0,9071.0,44.0,9071.0,51,11,8,7,12,44451,55,50,13,1,2,5,2,6,7,69,7,36,17,16,47,87,18,12,14,50,24,43,46,29,141,172
2020-04-18,de ronde venen,utrecht,69,43217,66.0,43217.0,2020-04-16 00:00:00,60.0,43217.0,58.0,43217.0,51,15,7,6,11,42576,51,39,7,1,7,6,4,4,4,79,4,32,16,13,39,92,12,8,12,47,18,57,35,34,118,158
2020-04-18,tytsjerksteradiel,friesland,15,7784,15.0,7784.0,2020-04-16 00:00:00,15.0,7784.0,14.0,7784.0,51,16,0,4,12,32077,50,41,8,1,1,3,3,4,4,79,4,34,15,13,36,90,13,9,14,52,20,44,40,38,75,80
2020-04-18,asten,noord-brabant,57,131760,54.0,131760.0,2020-04-16 00:00:00,51.0,131760.0,46.0,131760.0,51,17,6,5,14,16580,51,41,9,0,3,4,4,6,6,76,6,30,17,14,43,89,16,9,12,49,17,51,33,34,30,44
2020-04-18,baarle-nassau,noord-brabant,4,131760,4.0,131760.0,2020-04-16 00:00:00,4.0,131760.0,4.0,131760.0,51,15,6,5,14,6611,44,49,12,0,0,8,6,6,6,72,5,32,17,17,44,87,17,11,16,54,17,45,42,32,15,15
2020-04-18,bergen op zoom,noord-brabant,70,131760,66.0,131760.0,2020-04-16 00:00:00,60.0,131760.0,59.0,131760.0,51,14,6,5,14,66237,46,48,13,1,1,6,3,7,7,71,8,34,15,16,48,88,20,13,16,55,22,48,43,25,203,472
2020-04-18,best,noord-brabant,47,131760,46.0,131760.0,2020-04-16 00:00:00,46.0,131760.0,45.0,131760.0,51,16,8,5,14,28976,52,41,9,1,11,3,4,4,6,76,6,30,17,14,43,90,15,8,13,51,18,56,34,32,99,146
2020-04-18,boekel,noord-brabant,84,131760,84.0,131760.0,2020-04-16 00:00:00,83.0,131760.0,82.0,131760.0,51,17,6,5,14,10254,53,38,8,0,6,3,2,6,6,76,5,31,17,17,40,89,16,10,12,48,16,56,35,40,23,26
2020-04-18,boxmeer,noord-brabant,82,131760,81.0,131760.0,2020-04-16 00:00:00,77.0,131760.0,74.0,131760.0,51,17,7,5,14,28465,55,41,9,0,2,5,3,6,6,75,6,34,18,17,41,90,16,10,13,48,16,55,37,35,103,517
2020-04-18,boxtel,noord-brabant,49,131760,46.0,131760.0,2020-04-16 00:00:00,43.0,131760.0,40.0,131760.0,51,16,8,5,14,30406,54,42,11,2,1,4,5,6,7,74,6,32,17,17,45,89,17,11,15,52,20,53,38,29,93,131
2020-04-18,breda,noord-brabant,381,131760,375.0,131760.0,2020-04-16 00:00:00,369.0,131760.0,368.0,131760.0,51,15,6,5,14,181611,49,46,12,3,2,8,5,5,6,73,8,31,15,17,48,89,16,11,13,46,21,55,36,26,706,1292
2020-04-18,deurne,noord-brabant,121,131760,116.0,131760.0,2020-04-16 00:00:00,114.0,131760.0,111.0,131760.0,51,17,6,5,14,31878,52,41,9,4,1,5,3,6,6,74,6,33,17,16,43,88,17,11,13,51,18,50,35,33,99,124
2020-04-18,pekela,groningen,4,5846,4.0,5846.0,2020-04-16 00:00:00,4.0,5846.0,4.0,5846.0,51,19,1,4,13,12641,41,48,9,0,0,8,4,7,7,71,7,41,15,13,38,88,20,14,22,61,25,36,45,25,26,33
2020-04-18,dongen,noord-brabant,57,131760,53.0,131760.0,2020-04-16 00:00:00,51.0,131760.0,51.0,131760.0,51,15,6,5,14,25413,48,42,10,1,3,5,2,6,6,75,6,32,16,17,44,90,17,10,16,53,19,53,38,29,61,94
2020-04-18,eersel,noord-brabant,53,131760,51.0,131760.0,2020-04-16 00:00:00,51.0,131760.0,45.0,131760.0,51,16,8,5,14,18551,51,38,9,1,19,3,3,6,5,77,5,29,17,15,40,90,15,9,12,49,16,57,33,37,93,104
2020-04-18,eindhoven,noord-brabant,353,131760,337.0,131760.0,2020-04-16 00:00:00,327.0,131760.0,316.0,131760.0,51,16,8,5,14,224755,51,50,14,2,4,8,6,5,7,72,9,32,13,18,52,87,17,11,13,45,24,54,37,24,760,2169
2020-04-18,etten-leur,noord-brabant,134,131760,122.0,131760.0,2020-04-16 00:00:00,121.0,131760.0,118.0,131760.0,51,15,6,5,14,42832,48,44,11,3,2,8,3,5,7,73,6,32,17,15,46,89,18,11,15,51,20,51,40,26,111,134
2020-04-18,geertruidenberg,noord-brabant,27,131760,27.0,131760.0,2020-04-16 00:00:00,25.0,131760.0,22.0,131760.0,51,15,6,5,14,21630,45,42,10,1,3,8,5,6,5,74,6,32,16,16,45,90,17,11,16,54,20,46,37,29,51,77
2020-04-18,gilze en rijen,noord-brabant,57,131760,55.0,131760.0,2020-04-16 00:00:00,53.0,131760.0,53.0,131760.0,51,15,6,5,14,26152,50,44,11,3,15,6,3,6,6,74,7,32,17,16,45,90,17,10,17,54,18,53,41,29,74,89
2020-04-18,goirle,noord-brabant,60,131760,60.0,131760.0,2020-04-16 00:00:00,60.0,131760.0,60.0,131760.0,51,15,6,5,14,23111,51,40,9,0,2,6,4,6,6,75,5,32,17,15,43,91,16,9,15,52,17,55,36,28,63,91
2020-04-18,grave,noord-brabant,46,131760,44.0,131760.0,2020-04-16 00:00:00,43.0,131760.0,42.0,131760.0,51,17,6,5,14,12643,49,42,9,2,4,8,3,6,6,74,6,35,17,17,43,90,16,10,14,50,19,52,37,36,48,47
2020-04-18,haaren,noord-brabant,36,131760,35.0,131760.0,2020-04-16 00:00:00,33.0,131760.0,33.0,131760.0,51,16,8,5,14,13570,51,39,8,2,1,5,5,6,7,77,4,30,18,16,40,90,16,9,14,50,17,56,34,38,46,32
2020-04-18,helmond,noord-brabant,244,131760,240.0,131760.0,2020-04-16 00:00:00,234.0,131760.0,227.0,131760.0,51,17,6,5,14,90127,49,47,12,6,3,8,6,5,7,71,9,35,15,16,49,87,18,12,16,52,23,49,39,24,273,532
2020-04-18,'s-hertogenbosch,noord-brabant,343,131760,332.0,131760.0,2020-04-16 00:00:00,323.0,131760.0,301.0,131760.0,51,16,8,5,14,151608,48,43,11,2,2,7,3,5,7,74,7,33,15,17,47,89,17,11,14,49,24,51,38,25,570,979
2020-04-18,heusden,noord-brabant,95,131760,93.0,131760.0,2020-04-16 00:00:00,90.0,131760.0,86.0,131760.0,51,15,6,5,14,43274,47,42,10,0,1,7,3,5,6,75,6,31,17,16,44,90,16,10,14,52,20,51,38,28,132,142
2020-04-18,hilvarenbeek,noord-brabant,30,131760,29.0,131760.0,2020-04-16 00:00:00,29.0,131760.0,29.0,131760.0,51,15,6,5,14,15164,51,39,8,1,3,3,4,6,6,77,5,30,18,15,41,90,15,8,13,51,15,58,32,36,43,46
2020-04-18,loon op zand,noord-brabant,44,131760,43.0,131760.0,2020-04-16 00:00:00,42.0,131760.0,42.0,131760.0,51,15,6,5,14,22929,48,42,10,1,3,5,3,6,6,74,6,32,16,17,45,90,17,11,16,54,19,50,38,28,54,49
2020-04-18,mill en sint hubert,noord-brabant,24,131760,24.0,131760.0,2020-04-16 00:00:00,24.0,131760.0,22.0,131760.0,51,17,6,5,14,10801,51,39,8,0,27,4,3,6,6,75,5,32,18,17,41,91,16,10,13,49,15,54,36,40,33,111
2020-04-18,"nuenen, gerwen en nederwetten",noord-brabant,40,131760,39.0,131760.0,2020-04-16 00:00:00,38.0,131760.0,37.0,131760.0,51,16,8,5,14,22763,52,40,8,1,1,7,5,5,6,76,5,32,18,12,41,91,15,9,11,46,16,58,33,33,52,71
2020-04-18,oirschot,noord-brabant,41,131760,40.0,131760.0,2020-04-16 00:00:00,39.0,131760.0,38.0,131760.0,51,16,8,5,14,18199,51,38,8,0,9,6,5,6,6,77,5,28,18,16,40,90,15,8,12,50,15,56,32,36,56,69
2020-04-18,oisterwijk,noord-brabant,48,131760,48.0,131760.0,2020-04-16 00:00:00,48.0,131760.0,47.0,131760.0,51,16,8,5,14,25835,51,41,10,3,2,6,2,6,7,75,5,32,18,17,43,89,17,10,14,50,18,54,36,29,78,93
2020-04-18,oosterhout,noord-brabant,78,131760,74.0,131760.0,2020-04-16 00:00:00,73.0,131760.0,72.0,131760.0,51,15,6,5,14,54018,46,45,11,2,1,8,6,6,7,73,7,33,17,15,46,89,19,12,16,52,20,50,40,27,158,212
2020-04-18,oss,noord-brabant,360,131760,354.0,131760.0,2020-04-16 00:00:00,351.0,131760.0,336.0,131760.0,51,17,6,5,14,90003,49,43,10,2,2,7,3,6,7,73,7,35,16,17,46,89,18,12,17,54,22,49,39,29,241,324
2020-04-18,rucphen,noord-brabant,42,131760,39.0,131760.0,2020-04-16 00:00:00,38.0,131760.0,36.0,131760.0,51,14,6,5,14,22276,45,46,11,0,5,8,4,6,7,70,6,32,17,16,48,86,19,11,17,54,20,40,41,27,30,41
2020-04-18,sint-michielsgestel,noord-brabant,72,131760,71.0,131760.0,2020-04-16 00:00:00,70.0,131760.0,69.0,131760.0,51,16,8,5,14,28403,52,38,8,1,2,4,1,5,6,77,4,30,17,16,39,91,15,9,12,48,17,55,34,33,97,91
2020-04-18,someren,noord-brabant,76,131760,76.0,131760.0,2020-04-16 00:00:00,72.0,131760.0,71.0,131760.0,51,17,6,5,14,18914,51,40,9,0,0,8,4,5,6,76,5,30,17,16,42,89,16,9,12,49,17,52,33,35,30,36
2020-04-18,son en breugel,noord-brabant,56,131760,55.0,131760.0,2020-04-16 00:00:00,54.0,131760.0,54.0,131760.0,51,16,8,5,14,16425,51,39,8,0,15,5,3,5,6,77,5,30,17,14,41,90,15,9,11,48,16,58,33,33,44,75
2020-04-18,steenbergen,noord-brabant,50,131760,48.0,131760.0,2020-04-16 00:00:00,46.0,131760.0,45.0,131760.0,51,14,6,5,14,23477,46,45,10,0,1,4,5,6,6,73,6,32,16,17,45,88,18,11,17,57,20,43,40,28,58,62
2020-04-18,waterland,noord-holland,24,83056,24.0,83056.0,2020-04-16 00:00:00,24.0,83056.0,24.0,83056.0,51,15,7,6,11,17304,55,36,7,0,2,4,3,4,5,78,5,33,16,14,38,91,13,8,13,49,18,54,31,32,44,59
2020-04-18,tilburg,noord-brabant,542,131760,534.0,131760.0,2020-04-16 00:00:00,518.0,131760.0,507.0,131760.0,51,15,6,5,14,212941,48,47,13,2,3,7,4,6,7,72,9,34,15,18,51,88,18,12,17,50,26,50,39,23,667,1391
2020-04-18,uden,noord-brabant,220,131760,218.0,131760.0,2020-04-16 00:00:00,216.0,131760.0,216.0,131760.0,51,17,6,5,14,41247,52,41,10,1,8,5,5,6,6,74,7,34,16,16,44,89,18,12,14,50,19,53,37,31,145,354
2020-04-18,valkenswaard,noord-brabant,110,131760,108.0,131760.0,2020-04-16 00:00:00,101.0,131760.0,99.0,131760.0,51,16,8,5,14,30262,49,43,10,1,3,6,1,6,6,73,6,34,17,16,45,89,18,11,13,49,19,53,34,29,90,108
2020-04-18,veldhoven,noord-brabant,100,131760,94.0,131760.0,2020-04-16 00:00:00,86.0,131760.0,84.0,131760.0,51,16,8,5,14,44317,51,43,10,0,7,5,4,5,6,75,6,31,17,15,45,90,16,9,13,49,19,56,35,27,102,158
2020-04-18,vught,noord-brabant,84,131760,81.0,131760.0,2020-04-16 00:00:00,78.0,131760.0,75.0,131760.0,51,16,8,5,14,25973,52,42,11,10,1,9,6,6,7,75,6,32,17,20,44,90,17,11,13,47,21,55,36,28,98,122
2020-04-18,waalre,noord-brabant,23,131760,22.0,131760.0,2020-04-16 00:00:00,21.0,131760.0,21.0,131760.0,51,16,8,5,14,17023,51,41,9,1,4,6,6,5,6,77,5,30,17,14,41,91,15,9,10,44,16,58,33,33,63,101
2020-04-18,waalwijk,noord-brabant,112,131760,107.0,131760.0,2020-04-16 00:00:00,103.0,131760.0,101.0,131760.0,51,15,6,5,14,47021,46,44,11,1,3,4,2,6,7,73,7,33,16,17,47,89,18,12,16,54,21,48,40,27,170,234
2020-04-18,woensdrecht,noord-brabant,40,131760,35.0,131760.0,2020-04-16 00:00:00,31.0,131760.0,27.0,131760.0,51,14,6,5,14,21682,46,43,10,1,5,3,5,6,7,73,5,31,15,15,45,90,18,11,16,56,19,47,41,26,48,60
2020-04-18,zundert,noord-brabant,53,131760,50.0,131760.0,2020-04-16 00:00:00,49.0,131760.0,47.0,131760.0,51,15,6,5,14,21488,44,47,11,0,1,4,3,7,7,71,6,30,17,17,46,87,18,10,15,52,18,47,38,31,39,57
2020-04-18,wormerland,noord-holland,32,83056,31.0,83056.0,2020-04-16 00:00:00,31.0,83056.0,30.0,83056.0,51,15,7,6,11,15664,52,39,8,1,6,4,3,4,5,77,5,35,15,13,39,91,14,9,14,51,19,52,36,30,28,32
2020-04-18,landgraaf,limburg,100,61053,98.0,61053.0,2020-04-16 00:00:00,96.0,61053.0,90.0,61053.0,51,17,10,5,14,37465,39,49,13,1,1,9,4,6,8,66,9,43,16,16,46,86,21,15,19,56,24,40,45,21,86,87
2020-04-18,beek,limburg,32,61053,29.0,61053.0,2020-04-16 00:00:00,29.0,61053.0,28.0,61053.0,51,18,7,5,14,16068,45,45,11,0,8,4,2,6,6,71,7,38,17,15,42,88,17,12,16,53,19,47,40,26,50,80
2020-04-18,beesel,limburg,37,61053,35.0,61053.0,2020-04-16 00:00:00,34.0,61053.0,33.0,61053.0,51,17,10,5,14,13388,52,45,11,2,0,4,3,5,6,72,6,36,18,16,42,89,16,11,16,53,19,48,40,29,38,33
2020-04-18,bergen (l.),limburg,15,61053,13.0,61053.0,2020-04-16 00:00:00,13.0,61053.0,12.0,61053.0,51,17,7,5,14,13090,51,43,10,1,3,4,1,6,6,74,6,35,18,16,43,90,16,10,16,55,18,48,38,35,30,27
2020-04-18,brunssum,limburg,62,61053,60.0,61053.0,2020-04-16 00:00:00,57.0,61053.0,57.0,61053.0,51,17,10,5,14,28448,38,51,14,1,16,5,2,7,9,64,11,43,16,17,50,85,23,17,20,58,24,41,45,21,71,131
2020-04-18,gennep,limburg,46,61053,45.0,61053.0,2020-04-16 00:00:00,45.0,61053.0,44.0,61053.0,51,17,7,5,14,17085,54,42,10,1,0,5,3,6,6,74,6,35,19,15,40,90,17,11,14,51,18,50,39,33,52,73
2020-04-18,heerlen,limburg,240,61053,230.0,61053.0,2020-04-16 00:00:00,218.0,61053.0,207.0,61053.0,51,17,10,5,14,87406,38,53,16,1,4,8,4,7,9,64,12,44,15,18,50,84,23,17,19,55,27,39,46,21,307,799
2020-04-18,kerkrade,limburg,115,61053,110.0,61053.0,2020-04-16 00:00:00,98.0,61053.0,97.0,61053.0,51,17,10,5,14,46023,35,53,15,0,3,7,3,7,9,63,11,45,15,17,51,84,23,17,19,58,26,36,48,21,133,148
2020-04-18,maastricht,limburg,508,61053,491.0,61053.0,2020-04-16 00:00:00,461.0,61053.0,447.0,61053.0,51,18,7,5,14,122533,48,50,14,1,2,6,3,5,7,71,9,36,14,17,47,87,17,12,15,47,26,49,37,23,453,1152
2020-04-18,meerssen,limburg,71,61053,68.0,61053.0,2020-04-16 00:00:00,60.0,61053.0,60.0,61053.0,51,18,7,5,14,19040,45,44,10,2,8,6,2,5,6,72,6,38,17,15,41,89,16,11,16,52,17,48,37,27,65,63
2020-04-18,mook en middelaar,limburg,26,61053,26.0,61053.0,2020-04-16 00:00:00,24.0,61053.0,24.0,61053.0,51,17,6,5,14,7755,53,41,9,1,1,2,1,5,5,77,4,34,18,13,39,92,14,8,12,49,16,54,37,35,24,25
2020-04-18,nederweert,limburg,40,61053,40.0,61053.0,2020-04-16 00:00:00,40.0,61053.0,39.0,61053.0,51,17,7,4,15,16793,51,43,9,1,1,2,3,5,5,76,5,32,17,14,40,90,14,9,12,49,17,50,37,32,55,48
2020-04-18,roermond,limburg,111,61053,108.0,61053.0,2020-04-16 00:00:00,105.0,61053.0,103.0,61053.0,51,17,10,5,14,57010,49,51,14,2,0,5,4,6,7,69,8,38,16,16,46,87,18,13,16,52,23,44,45,25,240,782
2020-04-18,simpelveld,limburg,35,61053,34.0,61053.0,2020-04-16 00:00:00,31.0,61053.0,30.0,61053.0,51,17,10,5,14,10741,38,44,11,0,1,6,3,5,6,71,7,37,16,15,43,88,17,11,17,55,19,44,42,25,23,31
