col_name;Key;Title;Description
"WijkenEnBuurten";"WK098332  ";"Wijk 32 Op de Hei";
"WijkenEnBuurten";"BU09833201";"Lage Heide";
"WijkenEnBuurten";"BU09833202";"Bedrijventerrein Windhond";
"WijkenEnBuurten";"BU09833203";"Kaldenkerkerweg-West";
"WijkenEnBuurten";"BU09833204";"Op de Heide";
"WijkenEnBuurten";"BU09833205";"Kaldenkerkerweg-Oost";
"WijkenEnBuurten";"BU09833206";"Ulingsheid";
"WijkenEnBuurten";"BU09833207";"Snelle Sprong";
"WijkenEnBuurten";"WK098335  ";"Wijk 35 Steyl";
"WijkenEnBuurten";"BU09833501";"Kloosterdorp";
"WijkenEnBuurten";"BU09833502";"Nieuw-Steyl";
"WijkenEnBuurten";"WK098341  ";"Wijk 41 Velden";
"WijkenEnBuurten";"BU09834101";"Velden-West";
"WijkenEnBuurten";"BU09834102";"Velden-Oost";
"WijkenEnBuurten";"BU09834103";"Hasselderheide";
"WijkenEnBuurten";"BU09834104";"Schandelo";
"WijkenEnBuurten";"BU09834105";"Hasselt en Het Vorst";
"WijkenEnBuurten";"BU09834106";"De Krosselt";
"WijkenEnBuurten";"BU09834107";"Verspreide huizen Velden";
"WijkenEnBuurten";"WK098343  ";"Wijk 43 Lomm";
"WijkenEnBuurten";"BU09834301";"Kern Lomm";
"WijkenEnBuurten";"BU09834302";"Spikweinen";
"WijkenEnBuurten";"BU09834303";"Verspreide huizen Lomm";
"WijkenEnBuurten";"WK098344  ";"Wijk 44 Arcen";
"WijkenEnBuurten";"BU09834401";"Kern Arcen";
"WijkenEnBuurten";"BU09834402";"Lingsfort";
"WijkenEnBuurten";"BU09834403";"Brandemolen en Veld";
"WijkenEnBuurten";"BU09834404";"Verspreide huizen arcen";
"WijkenEnBuurten";"WK098351  ";"Wijk 51 Belfeld";
"WijkenEnBuurten";"BU09835101";"Kern Belfeld";
"WijkenEnBuurten";"BU09835102";"Gebied patersweg";
"WijkenEnBuurten";"BU09835103";"Bolenberg";
"WijkenEnBuurten";"BU09835104";"Aan de Stuw";
"WijkenEnBuurten";"BU09835105";"Witveld";
"WijkenEnBuurten";"BU09835106";"Geloérveld / Pannenberg";
"WijkenEnBuurten";"BU09835107";"Geloö";
"WijkenEnBuurten";"BU09835108";"Maalbeek";
"WijkenEnBuurten";"GM0984    ";"Venray";
"WijkenEnBuurten";"WK098410  ";"Wijk 10 Venray";
"WijkenEnBuurten";"BU09841011";"Venray-Centrum";
"WijkenEnBuurten";"BU09841012";"Venray-Oost";
"WijkenEnBuurten";"BU09841013";"Venray-West";
"WijkenEnBuurten";"BU09841014";"Vlakwater";
"WijkenEnBuurten";"BU09841015";"Veltum";
"WijkenEnBuurten";"BU09841016";"Brukske";
"WijkenEnBuurten";"BU09841017";"Landweert";
"WijkenEnBuurten";"BU09841018";"Smakterheide";
"WijkenEnBuurten";"BU09841019";"Brabander";
"WijkenEnBuurten";"BU09841020";"Sint Antoniusveld";
"WijkenEnBuurten";"WK098420  ";"Wijk 20 Overige kernen";
"WijkenEnBuurten";"BU09842001";"Heide";
"WijkenEnBuurten";"BU09842002";"Ysselsteyn";
"WijkenEnBuurten";"BU09842003";"Merselo";
"WijkenEnBuurten";"BU09842004";"Vredepeel";
"WijkenEnBuurten";"BU09842005";"Smakt";
"WijkenEnBuurten";"BU09842006";"Oostrum";
"WijkenEnBuurten";"BU09842007";"Oirlo";
"WijkenEnBuurten";"BU09842008";"Castenray";
"WijkenEnBuurten";"BU09842009";"Veulen";
"WijkenEnBuurten";"BU09842010";"Leunen";
"WijkenEnBuurten";"BU09842021";"Wanssum";
"WijkenEnBuurten";"BU09842022";"Geysteren";
"WijkenEnBuurten";"BU09842023";"Blitterswijck";
"WijkenEnBuurten";"GM0620    ";"Vianen";
"WijkenEnBuurten";"WK062000  ";"Wijk 00 Vianen";
"WijkenEnBuurten";"BU06200000";"Oude Stad";
"WijkenEnBuurten";"BU06200001";"Zederik";
"WijkenEnBuurten";"BU06200002";"De Hagen";
"WijkenEnBuurten";"BU06200003";"Vijfheerenlanden";
"WijkenEnBuurten";"BU06200004";"Industrieterrein Vianen";
"WijkenEnBuurten";"BU06200005";"Monnikenhof en Amaliastein";
"WijkenEnBuurten";"BU06200007";"Verspreide huizen Helsdingen";
"WijkenEnBuurten";"BU06200009";"Overige verspreide huizen Vianen";
"WijkenEnBuurten";"WK062001  ";"Wijk 01 Hagestein";
"WijkenEnBuurten";"BU06200100";"Hagestein";
"WijkenEnBuurten";"BU06200101";"Industrieterrein Hagestein";
"WijkenEnBuurten";"BU06200107";"Verspreide huizen in het Oosten";
"WijkenEnBuurten";"BU06200108";"Verspreide huizen in het Noorden";
"WijkenEnBuurten";"BU06200109";"Verspreide huizen in het Zuidwesten";
"WijkenEnBuurten";"WK062002  ";"Wijk 02 Everdingen";
"WijkenEnBuurten";"BU06200200";"Everdingen";
"WijkenEnBuurten";"BU06200201";"Zijderveld";
"WijkenEnBuurten";"BU06200202";"Diefdijk (gedeeltelijk)";
"WijkenEnBuurten";"BU06200209";"Verspreide huizen Everdingen";
"WijkenEnBuurten";"GM0622    ";"Vlaardingen";
"WijkenEnBuurten";"WK062201  ";"Wijk 01 Centrum";
"WijkenEnBuurten";"BU06220101";"Indische buurt";
"WijkenEnBuurten";"BU06220102";"Vettenoordse polder Oost";
"WijkenEnBuurten";"BU06220103";"Centrum";
"WijkenEnBuurten";"BU06220104";"Hoogstad";
"WijkenEnBuurten";"WK062202  ";"Wijk 02 Westwijk";
"WijkenEnBuurten";"BU06220201";"Hoogkamer";
"WijkenEnBuurten";"BU06220202";"Zuidbuurt";
"WijkenEnBuurten";"BU06220203";"Wetering";
"WijkenEnBuurten";"BU06220204";"Lage welde";
"WijkenEnBuurten";"BU06220205";"Buitengebied Zuidbuurt";
"WijkenEnBuurten";"WK062203  ";"Wijk 03 Vettenoordse Polder";
"WijkenEnBuurten";"BU06220301";"De vergulde Hand";
"WijkenEnBuurten";"BU06220302";"Lickebaert";
"WijkenEnBuurten";"BU06220303";"'t Scheur";
"WijkenEnBuurten";"BU06220304";"Deltagebied";
"WijkenEnBuurten";"BU06220305";"Park Zuidbuurt";
"WijkenEnBuurten";"BU06220306";"Vettenoordse polder West";
"WijkenEnBuurten";"BU06220307";"Maasboulevard";
"WijkenEnBuurten";"WK062204  ";"Wijk 04 Oostwijk";
"WijkenEnBuurten";"BU06220401";"Hofbuurt";
"WijkenEnBuurten";"BU06220402";"Oostbuurt";
"WijkenEnBuurten";"BU06220403";"Havengebied Oost";
"WijkenEnBuurten";"BU06220404";"Vijfsluizen";
"WijkenEnBuurten";"WK062205  ";"Wijk 05 Vlaardinger Ambacht";
"WijkenEnBuurten";"BU06220501";"Babberspolder Noord";
"WijkenEnBuurten";"BU06220502";"Oranjebuurt";
"WijkenEnBuurten";"BU06220503";"Babberspolder West";
"WijkenEnBuurten";"BU06220504";"Babberspolder Oost";
"WijkenEnBuurten";"BU06220505";"'t Nieuwe Lant";
"WijkenEnBuurten";"WK062206  ";"Wijk 06 Holy-Zuid";
"WijkenEnBuurten";"BU06220601";"Vaart Zuid";
"WijkenEnBuurten";"BU06220602";"Statenbuurt";
"WijkenEnBuurten";"BU06220603";"Loper Zuid";
"WijkenEnBuurten";"BU06220604";"Vogelbuurt Noord";
"WijkenEnBuurten";"BU06220605";"Sportpark Holy";
"WijkenEnBuurten";"BU06220606";"Vogelbuurt Zuid";
"WijkenEnBuurten";"WK062207  ";"Wijk 07 Holy-Noord";
"WijkenEnBuurten";"BU06220701";"Drevenbuurt";
"WijkenEnBuurten";"BU06220702";"Kruidenbuurt";
"WijkenEnBuurten";"BU06220703";"Loper Noord";
"WijkenEnBuurten";"BU06220704";"Hoofdstedenbuurt";
"WijkenEnBuurten";"BU06220705";"Park Holy Noord";
"WijkenEnBuurten";"BU06220706";"Hoevenbuurt";
"WijkenEnBuurten";"BU06220707";"Hollerhoekse polder";
"WijkenEnBuurten";"BU06220708";"Vaart Noord";
"WijkenEnBuurten";"WK062208  ";"Wijk 08 Broekpolder";
"WijkenEnBuurten";"BU06220801";"Broekpolder gebied";
"WijkenEnBuurten";"GM0048    ";"Vlagtwedde";
"WijkenEnBuurten";"WK004800  ";"Wijk 00 Sellingen";
"WijkenEnBuurten";"BU00480000";"Sellingen";
"WijkenEnBuurten";"BU00480001";"Laude";
"WijkenEnBuurten";"BU00480004";"Jipsinghuizen en Plaggenborg";
"WijkenEnBuurten";"BU00480006";"Leemdobben en Lammerweg";
"WijkenEnBuurten";"BU00480008";"Verspr.h. ten oosten van Ruiten A-kanaal";"Verspreide huizen ten oosten van Ruiten A-kanaal"
"WijkenEnBuurten";"BU00480009";"Verspreide huizen Sellingen";
"WijkenEnBuurten";"WK004801  ";"Wijk 01 Vlagtwedde";
"WijkenEnBuurten";"BU00480100";"Vlagtwedde";
"WijkenEnBuurten";"BU00480101";"Wollinghuizen";
"WijkenEnBuurten";"BU00480102";"Vlagtwedder-Veldhuis";
"WijkenEnBuurten";"BU00480103";"Veele";
"WijkenEnBuurten";"BU00480104";"Ellersinghuizen";
"WijkenEnBuurten";"BU00480109";"Verspreide huizen Vlagtwedde";
"WijkenEnBuurten";"WK004802  ";"Wijk 02 Bourtange";
"WijkenEnBuurten";"BU00480200";"Bourtange";
"WijkenEnBuurten";"BU00480201";"Pallert";
"WijkenEnBuurten";"BU00480202";"Weite";
"WijkenEnBuurten";"BU00480204";"Stakenborg";
"WijkenEnBuurten";"BU00480207";"Verspreide huizen Hebrecht";
"WijkenEnBuurten";"BU00480208";"Verspreide huizen Bourtange";
"WijkenEnBuurten";"BU00480209";"Verspr.h. ten noorden van Vlagtwedde";"Verspreide huizen ten noorden van Vlagtwedde"
"WijkenEnBuurten";"WK004803  ";"Wijk 03 Sellingerbeetse";
"WijkenEnBuurten";"BU00480300";"Harpel";
"WijkenEnBuurten";"BU00480301";"Sellingerbeetse";
"WijkenEnBuurten";"BU00480302";"Jipsingboertange";
"WijkenEnBuurten";"BU00480309";"Verspr.h. tussen Harpel en Sellingerbeet";"Verspreide huizen tussen Harpel en Sellingerbeetse"
"WijkenEnBuurten";"WK004804  ";"Wijk 04 Ter Apel";
"WijkenEnBuurten";"BU00480400";"Ter Apel";
"WijkenEnBuurten";"BU00480401";"Barnflair";
"WijkenEnBuurten";"BU00480402";"Ter Apelkanaal";
"WijkenEnBuurten";"BU00480403";"Ter Apel-West";
"WijkenEnBuurten";"BU00480404";"Jipsingboermussel en Zandberg";
"WijkenEnBuurten";"BU00480405";"Munnekemoer";
"WijkenEnBuurten";"BU00480406";"Burgemeester Beinsdorp";
"WijkenEnBuurten";"BU00480407";"Agobuurt";
"WijkenEnBuurten";"BU00480408";"Ter Apel 't Heem";
"WijkenEnBuurten";"BU00480409";"Verspr.h. Ter Apel en Ter Apelkanaal";"Verspreide huizen Ter Apel en Ter Apelkanaal"
"WijkenEnBuurten";"WK004805  ";"Wijk 05 Ter Wisch";
"WijkenEnBuurten";"BU00480508";"Verspreide huizen te Laudermarke";
"WijkenEnBuurten";"BU00480509";"Verspreide huizen Ter Wisch";
"WijkenEnBuurten";"WK004806  ";"Wijk 06 de Maten";
"WijkenEnBuurten";"BU00480600";"De Maten";
"WijkenEnBuurten";"BU00480609";"Verspr.h. ten zuiden van Ter Apel";"Verspreide huizen ten zuiden van Ter Apel"
"WijkenEnBuurten";"GM0096    ";"Vlieland";
"WijkenEnBuurten";"WK009600  ";"Wijk 00";
"WijkenEnBuurten";"BU00960000";"Oost-Vlieland";
"WijkenEnBuurten";"BU00960009";"Verspreide huizen Vlieland";
"WijkenEnBuurten";"GM0718    ";"Vlissingen";
"WijkenEnBuurten";"WK071801  ";"Binnenstad";
"WijkenEnBuurten";"BU07180100";"Oude Binnenstad";
"WijkenEnBuurten";"BU07180101";"Scheldestraat e.o.";
"WijkenEnBuurten";"BU07180102";"Stadhuisplein e.o.";
"WijkenEnBuurten";"BU07180103";"Scheldekwartier";
"WijkenEnBuurten";"WK071802  ";"Middengebied";
"WijkenEnBuurten";"BU07180200";"Vredehof Zuid";
"WijkenEnBuurten";"BU07180201";"Bonedijkestraat e.o.";
"WijkenEnBuurten";"BU07180202";"Bloemenlaan e.o. Oost";
"WijkenEnBuurten";"BU07180203";"Baskensburg Zuid";
"WijkenEnBuurten";"BU07180204";"Vredehof Noord";
"WijkenEnBuurten";"BU07180205";"Het Fort e.o.";
"WijkenEnBuurten";"BU07180206";"Hercules Segherslaan e.o.";
"WijkenEnBuurten";"BU07180207";"Baskensburg Noord";
"WijkenEnBuurten";"BU07180208";"Boulevards Bankert en Evertsen";
"WijkenEnBuurten";"BU07180209";"Bloemenlaan e.o. West";
"WijkenEnBuurten";"WK071803  ";"Paauwenburg - Westduin";
"WijkenEnBuurten";"BU07180300";"Paauwenburg Zuidoost";
"WijkenEnBuurten";"BU07180301";"Paauwenburg West";
"WijkenEnBuurten";"BU07180302";"Westduin";
"WijkenEnBuurten";"BU07180303";"Paauwenburg Noordoost";
"WijkenEnBuurten";"WK071804  ";"Lammerenburg";
"WijkenEnBuurten";"BU07180400";"Rosenburg";
"WijkenEnBuurten";"BU07180401";"Bossenburgh - Weyevliet";
"WijkenEnBuurten";"BU07180402";"Westerzicht";
"WijkenEnBuurten";"BU07180403";"Lammerenburg";
"WijkenEnBuurten";"BU07180405";"Papegaaienburg - Hofwijk";
"WijkenEnBuurten";"BU07180406";"West-Souburg";
"WijkenEnBuurten";"BU07180407";"Landelijk gebied Lammerenburg";
"WijkenEnBuurten";"BU07180408";"Vrijburg";
"WijkenEnBuurten";"WK071805  ";"Oost-Souburg";
"WijkenEnBuurten";"BU07180500";"Kern Oost-Souburg West";
"WijkenEnBuurten";"BU07180501";"Zeewijksingel";
"WijkenEnBuurten";"BU07180502";"Schoonenburg - Groot Abeele";
"WijkenEnBuurten";"BU07180503";"Molenweg e.o.";
"WijkenEnBuurten";"BU07180504";"Landelijk gebied Oost-Souburg";
"WijkenEnBuurten";"BU07180505";"Kern Oost-Souburg Oost";
"WijkenEnBuurten";"BU07180506";"Schoonenburg";
"WijkenEnBuurten";"BU07180507";"Souburg-Noord";
"WijkenEnBuurten";"WK071806  ";"Ritthem e.o.";
"WijkenEnBuurten";"BU07180600";"Ritthem";
"WijkenEnBuurten";"BU07180601";"Rammekens";
"WijkenEnBuurten";"BU07180602";"Welzinge";
"WijkenEnBuurten";"BU07180603";"Bedrijventerrein Oost-Souburg Oost";
"WijkenEnBuurten";"WK071807  ";"Binnen- en Buitenhavens";
"WijkenEnBuurten";"BU07180700";"Kennishaven";
"WijkenEnBuurten";"BU07180701";"Buitenhaven";
"WijkenEnBuurten";"BU07180702";"Bedrijventerrein Oost-Souburg West";
"WijkenEnBuurten";"WK071808  ";"Sloegebied";
"WijkenEnBuurten";"BU07180800";"Sloegebied";
"WijkenEnBuurten";"GM0986    ";"Voerendaal";
"WijkenEnBuurten";"WK098601  ";"Wijk 01 Voerendaal";
"WijkenEnBuurten";"BU09860101";"Voerendaal";
"WijkenEnBuurten";"BU09860102";"Fromberg";
"WijkenEnBuurten";"WK098602  ";"Wijk02 Kunrade";
"WijkenEnBuurten";"BU09860201";"Kunrade";
"WijkenEnBuurten";"BU09860202";"Kunderberg";
"WijkenEnBuurten";"BU09860203";"Winthagen";
"WijkenEnBuurten";"WK098603  ";"Wijk 03 Ubachsberg";
"WijkenEnBuurten";"BU09860301";"Ubachsberg";
"WijkenEnBuurten";"BU09860302";"Colmont";
"WijkenEnBuurten";"BU09860303";"Mingersborg";
"WijkenEnBuurten";"WK098604  ";"Wijk 04 Klimmen";
"WijkenEnBuurten";"BU09860401";"Klimmen";
"WijkenEnBuurten";"BU09860402";"Craubeek";
"WijkenEnBuurten";"BU09860403";"Hellebeuk";
"WijkenEnBuurten";"BU09860404";"Retersbeek";
"WijkenEnBuurten";"BU09860405";"Termaar";
"WijkenEnBuurten";"BU09860406";"Weustenrade";
"WijkenEnBuurten";"WK098605  ";"Wijk 05 Ransdaal";
"WijkenEnBuurten";"BU09860501";"Ransdaal";
"WijkenEnBuurten";"WK098609  ";"Wijk 09 Verspreide huizen Voerendaal";
"WijkenEnBuurten";"BU09860900";"Verspreide huizen Voerendaal";
"WijkenEnBuurten";"GM0626    ";"Voorschoten";
"WijkenEnBuurten";"WK062600  ";"Wijk 00";
"WijkenEnBuurten";"BU06260001";"Noord-Hofland";
"WijkenEnBuurten";"BU06260002";"Adegeest";
"WijkenEnBuurten";"BU06260004";"Boschgeest";
"WijkenEnBuurten";"BU06260006";"Bijdorp";
"WijkenEnBuurten";"BU06260007";"Vlietwijk";
"WijkenEnBuurten";"BU06260008";"Starrenburg";
"WijkenEnBuurten";"BU06260009";"Dobbewijk";
"WijkenEnBuurten";"BU06260010";"Krimwijk";
"WijkenEnBuurten";"BU06260011";"Centrum";
"WijkenEnBuurten";"BU06260012";"Nassauwijk";
"WijkenEnBuurten";"BU06260013";"Bloemenwijk";
"WijkenEnBuurten";"BU06260014";"Buitengebied";
"WijkenEnBuurten";"GM0285    ";"Voorst";
"WijkenEnBuurten";"WK028500  ";"Wijk 00 Voorst";
"WijkenEnBuurten";"BU02850000";"Voorst";
"WijkenEnBuurten";"BU02850001";"Bussloo";
"WijkenEnBuurten";"BU02850002";"Gietelo";
"WijkenEnBuurten";"BU02850005";"Verspreide huizen Voorst en Wilpse Klei";
"WijkenEnBuurten";"BU02850006";"Verspreide huizen Gietelo-Bussloo";
"WijkenEnBuurten";"BU02850007";"Verspr.h. langs de IJssel Voorster Klei";"Verspreide huizen langs de IJssel Voorster Klei"
"WijkenEnBuurten";"BU02850008";"Verspreide huizen Appensche Veld";
"WijkenEnBuurten";"BU02850009";"Verspr.h. akkerbouwgebied Noord-Empe";"Verspreide huizen akkerbouwgebied Noord-Empe"
"WijkenEnBuurten";"WK028501  ";"Wijk 01 Twello-Nijbroek";
"WijkenEnBuurten";"BU02850100";"Twello-Midden";
"WijkenEnBuurten";"BU02850101";"Twello-Zuid";
"WijkenEnBuurten";"BU02850102";"Twello-Noord";
"WijkenEnBuurten";"BU02850103";"Terwolde";
"WijkenEnBuurten";"BU02850104";"Nijbroek";
"WijkenEnBuurten";"BU02850105";"Verspreide huizen Twello-Zuid";
"WijkenEnBuurten";"BU02850106";"Steenenkamer";
"WijkenEnBuurten";"BU02850107";"Verspreide huizen Twello-Noord";
"WijkenEnBuurten";"BU02850108";"Verspreide huizen Nijbroek";
"WijkenEnBuurten";"BU02850109";"Verspr.h. op de oeverwal Terwolde";"Verspreide huizen op de oeverwal Terwolde"
"WijkenEnBuurten";"WK028502  ";"Wijk 02 Klarenbeek-Teuge";
"WijkenEnBuurten";"BU02850200";"Klarenbeek (gedeeltelijk)";
"WijkenEnBuurten";"BU02850201";"Teuge";
"WijkenEnBuurten";"BU02850202";"Wilp-Achterhoek";
"WijkenEnBuurten";"BU02850203";"De Vecht";
"WijkenEnBuurten";"BU02850205";"Verspr.h. De Vecht, De Pol en omgeving";"Verspreide huizen De Vecht, De Pol en omgeving"
"WijkenEnBuurten";"BU02850206";"Verspreide huizen Teuge";
"WijkenEnBuurten";"BU02850207";"Verspreide huizen Wilp-Achterhoek";
"WijkenEnBuurten";"BU02850208";"Verspreide huizen Klarenbeek-Noord";
"WijkenEnBuurten";"BU02850209";"Verspreide huizen Klarenbeek-Zuid";
"WijkenEnBuurten";"WK028503  ";"Wijk 03 Wilp";
"WijkenEnBuurten";"BU02850300";"Wilp";
"WijkenEnBuurten";"BU02850301";"Posterenk";
"WijkenEnBuurten";"BU02850308";"Verspreide huizen Wilp en Posterenk";
"WijkenEnBuurten";"BU02850309";"Verspreide huizen op de Wilpse Klei";
"WijkenEnBuurten";"GM0865    ";"Vught";
"WijkenEnBuurten";"WK086500  ";"Wijk 00 Vught";
"WijkenEnBuurten";"BU08650000";"Centrum";
"WijkenEnBuurten";"BU08650001";"Taalstraat en omgeving";
"WijkenEnBuurten";"BU08650002";"Loyola en omgeving";
"WijkenEnBuurten";"BU08650003";"Loonsebaan";
"WijkenEnBuurten";"BU08650004";"Villapark";
"WijkenEnBuurten";"BU08650005";"Schoonveld";
"WijkenEnBuurten";"BU08650008";"Vughtse Heide en Lunetten";
"WijkenEnBuurten";"BU08650009";"Gement";
"WijkenEnBuurten";"WK086501  ";"Wijk 01 Vught-Zuid";
"WijkenEnBuurten";"BU08650100";"Voorburg en omgeving";
"WijkenEnBuurten";"BU08650101";"Molenstraat en omgeving";
"WijkenEnBuurten";"BU08650102";"De Baarzen";
"WijkenEnBuurten";"BU08650103";"Vijverhof";
"WijkenEnBuurten";"BU08650104";"De Vughtse Hoeven";
"WijkenEnBuurten";"BU08650108";"Bleijendijk";
"WijkenEnBuurten";"BU08650109";"Bergenshuizen";
"WijkenEnBuurten";"WK086502  ";"Wijk 02 Cromvoirt";
"WijkenEnBuurten";"BU08650200";"Cromvoirt";
"WijkenEnBuurten";"BU08650209";"Verspreide huizen Cromvoirt";
"WijkenEnBuurten";"GM0866    ";"Waalre";
"WijkenEnBuurten";"WK086600  ";"Wijk 00 Waalre";
"WijkenEnBuurten";"BU08660000";"Waalre";
"WijkenEnBuurten";"BU08660001";"Aalst";
"WijkenEnBuurten";"BU08660002";"Voldijn";
"WijkenEnBuurten";"BU08660003";"Ekenrooi";
"WijkenEnBuurten";"BU08660009";"Verspreide huizen";
"WijkenEnBuurten";"GM0867    ";"Waalwijk";
"WijkenEnBuurten";"WK086700  ";"Wijk 00 Waalwijk";
"WijkenEnBuurten";"BU08670000";"Centrum";
"WijkenEnBuurten";"BU08670001";"Besoijen";
"WijkenEnBuurten";"BU08670002";"Baardwijk";
"WijkenEnBuurten";"BU08670003";"Laageinde";
"WijkenEnBuurten";"BU08670004";"Antoniusparochie";
"WijkenEnBuurten";"BU08670005";"Bloemenoord";
"WijkenEnBuurten";"BU08670006";"Zanddonk";
"WijkenEnBuurten";"BU08670007";"Meerdijk";
"WijkenEnBuurten";"BU08670008";"De Hoef";
"WijkenEnBuurten";"BU08670009";"Industrieterrein Zanddonk";
"WijkenEnBuurten";"BU08670010";"Industrieterrein Haven";
"WijkenEnBuurten";"BU08670011";"Buitengebied Waalwijk Noord";
"WijkenEnBuurten";"BU08670012";"Eikendonk";
"WijkenEnBuurten";"BU08670013";"Recreatieoord";
"WijkenEnBuurten";"WK086701  ";"Wijk 01 Sprang-Capelle";
"WijkenEnBuurten";"BU08670100";"Sprang";
"WijkenEnBuurten";"BU08670101";"Vrijhoeve";
"WijkenEnBuurten";"BU08670102";"Capelle / Nieuwe Vaart";
"WijkenEnBuurten";"BU08670103";"Buitengebeid Capelle";
"WijkenEnBuurten";"BU08670104";"Landgoed Driessen";
"WijkenEnBuurten";"WK086702  ";"Wijk 02 Waspik";
"WijkenEnBuurten";"BU08670200";"Waspik Beneden";
"WijkenEnBuurten";"BU08670201";"Waspik Boven";
"WijkenEnBuurten";"BU08670202";"Industrieterrein Waspik";
"WijkenEnBuurten";"BU08670203";"Buitengebied Waspik";
"WijkenEnBuurten";"GM0627    ";"Waddinxveen";
"WijkenEnBuurten";"WK062701  ";"Wijk 01";
"WijkenEnBuurten";"BU06270101";"Groenswaard 1";
"WijkenEnBuurten";"BU06270102";"Groenswaard 2";
"WijkenEnBuurten";"BU06270103";"Groenswaard 3";
"WijkenEnBuurten";"BU06270104";"Peter Zuidlaan en Horstenbuurt";
"WijkenEnBuurten";"BU06270105";"West 1";
"WijkenEnBuurten";"BU06270106";"Bomenwijk";
"WijkenEnBuurten";"WK062702  ";"Wijk 02";
"WijkenEnBuurten";"BU06270202";"Zuidplas 80";
"WijkenEnBuurten";"BU06270203";"Zuidplas 90";
"WijkenEnBuurten";"BU06270204";"Triangel";
"WijkenEnBuurten";"BU06270205";"West 2";
"WijkenEnBuurten";"WK062703  ";"Wijk 03";
"WijkenEnBuurten";"BU06270301";"Oranjewijk Zuid";
"WijkenEnBuurten";"BU06270302";"Oranjewijk Noord";
"WijkenEnBuurten";"BU06270303";"Vondelwijk";
"WijkenEnBuurten";"BU06270304";"Noordkade";
"WijkenEnBuurten";"WK062704  ";"Wijk 04";
"WijkenEnBuurten";"BU06270401";"Centrum";
"WijkenEnBuurten";"BU06270402";"Oostpolderwijk";
"WijkenEnBuurten";"BU06270403";"Bedrijventerrein Mercuriusweg";
"WijkenEnBuurten";"BU06270404";"Zuid";
"WijkenEnBuurten";"BU06270405";"Coenecoop";
"WijkenEnBuurten";"BU06270406";"'t Weegje";
"WijkenEnBuurten";"BU06270407";"Oost";
"WijkenEnBuurten";"BU06270408";"Zeeheldenbuurt";
"WijkenEnBuurten";"GM0289    ";"Wageningen";
"WijkenEnBuurten";"WK028900  ";"Wijk 00 Stedelijk gebied";
"WijkenEnBuurten";"BU02890000";"Oude Stad Binnenstad";
"WijkenEnBuurten";"BU02890001";"Buitenwijk Wageningen-Noord";
"WijkenEnBuurten";"BU02890002";"Buitenwijk Wageningen-Oost";
"WijkenEnBuurten";"BU02890003";"Buitenwijk Wageningen-West";
"WijkenEnBuurten";"BU02890004";"Buitenwijk Wageningen-Noordwest";
"WijkenEnBuurten";"BU02890005";"Buitenwijk Tarthorst-Roghorst-Haverlande";"Buitenwijk Tarthorst-Roghorst-Haverlanden"
"WijkenEnBuurten";"BU02890006";"Buitenwijk Wageningen-Noordoost";
"WijkenEnBuurten";"BU02890007";"Uitbreidingsplan-Noordwest";
"WijkenEnBuurten";"WK028901  ";"Wijk 01 Landelijk gebied";
"WijkenEnBuurten";"BU02890100";"Wageningen Hoog";
"WijkenEnBuurten";"BU02890105";"Verspr.h. Hogesteeg, De Keyzer e.o.";"Verspreide huizen Hogesteeg, De Keyzer en omgeving"
"WijkenEnBuurten";"BU02890106";"Verspreide huizen vroegere Nude-gebied";
"WijkenEnBuurten";"BU02890107";"Verspreide huizen Het Binnenveld";
"WijkenEnBuurten";"BU02890108";"Verspr.h. Wageningse Berg, De Eng e.o.";"Verspreide huizen Wageningse Berg, De Eng en omgeving"
"WijkenEnBuurten";"BU02890109";"Verspreide huizen Uiterwaarden";
"WijkenEnBuurten";"GM0629    ";"Wassenaar";
"WijkenEnBuurten";"WK062900  ";"Wijk 00 Zuidwestelijk deel der gemeente";
"WijkenEnBuurten";"BU06290000";"Drie Papegaaien";
"WijkenEnBuurten";"BU06290001";"Oud-Wassenaar";
"WijkenEnBuurten";"BU06290002";"Nieuw-Wassenaar";
"WijkenEnBuurten";"BU06290003";"Duindigt met Groenendaal";
"WijkenEnBuurten";"BU06290004";"Oud-Clingendaal";
"WijkenEnBuurten";"BU06290005";"De Kieviet";
"WijkenEnBuurten";"BU06290006";"Kerkehout";
"WijkenEnBuurten";"BU06290007";"Klingenbosch";
"WijkenEnBuurten";"BU06290008";"Verspreide huizen Eikenhorst";
"WijkenEnBuurten";"BU06290009";"Verspreide huizen Meijendel";
"WijkenEnBuurten";"WK062901  ";"Wijk 01 Noordoostelijk deel der gemeente";
"WijkenEnBuurten";"BU06290100";"De Paauw";
"WijkenEnBuurten";"BU06290101";"Dorp Wassenaar";
"WijkenEnBuurten";"BU06290102";"Oostdorp";
"WijkenEnBuurten";"BU06290103";"Zijlwatering en haven";
"WijkenEnBuurten";"BU06290104";"De Deijl";
"WijkenEnBuurten";"BU06290105";"Groot Deijleroord en Ter Weer";
"WijkenEnBuurten";"BU06290106";"Rijksdorp met De Pan";
"WijkenEnBuurten";"BU06290107";"Maaldrift";
"WijkenEnBuurten";"BU06290108";"Verspr.h. Raaphorst en in poldergebied";"Verspreide huizen Raaphorst en in poldergebied"
"WijkenEnBuurten";"BU06290109";"Verspr.h. Duinrell Wassenaarse Slag";"Verspreide huizen Duinrell Wassenaarse Slag"
"WijkenEnBuurten";"BU06290110";"Weteringpark";
